2.985569477,-10.31422138,-1.508945584,-1.979774475,-0.147683308,0.127113104,35.35401917,75.59648895,227.6426392,1.42468E+12
2.382230759,-10.6057148,-0.612317085,-2.48648715,-0.655006886,-0.007582694,34.49003601,75.63411713,229.1758881,1.42468E+12
1.364694953,-11.8722477,-0.238223076,-2.675549984,-1.220973611,-0.130672038,34.72904968,76.13497162,228.9719086,1.42468E+12
0.29747957,-12.8347168,0.207098454,-2.914398193,-1.484867334,-0.415029794,33.74036407,77.51054382,230.1741791,1.42468E+12
-0.695515573,-13.48534107,1.71125567,-3.10895896,-1.870017886,-0.645936847,33.47943497,79.19767761,230.6507721,1.42468E+12
-1.346139908,-14.10603809,3.53084898,-3.363995075,-1.867879868,-0.862183094,27.80234909,81.7700119,236.9203491,1.42468E+12
-1.63583827,-14.85243034,4.757278919,-3.481892109,-1.437525392,-1.08362174,16.82492828,83.99491119,248.5497742,1.42468E+12
-1.883638144,-15.93939781,5.468356609,-3.236018896,-0.963799298,-1.221371889,346.7019653,85.80483246,279.6028748,1.42468E+12
-2.597708941,-17.14906883,5.995080948,-2.771761179,-0.832463264,-1.251609683,8.020857811,84.90072632,257.6850586,1.42468E+12
-3.542221308,-17.81106567,6.531980991,-2.437312603,-1.066119313,-1.217095852,18.42282677,83.84648895,246.8094177,1.42468E+12
-4.546588898,-17.74881554,6.868964672,-2.388748646,-1.313519716,-1.06712842,27.6146431,82.35784149,236.9816437,1.42468E+12
-4.483142853,-16.48886681,6.421248913,-2.475796938,-1.160803437,-0.736650348,32.57513428,81.39836884,231.6212463,1.42468E+12
-2.384026289,-14.50167942,5.044582844,-2.519779444,-0.586589992,-0.262313485,250.7297363,79.57476044,20.73287773,1.42468E+12
0.090381116,-13.24532223,2.429516077,-2.489846945,0.253044277,0.162543282,251.2828674,79.51725006,20.22876549,1.42468E+12
1.41138196,-13.43266869,-2.030881643,-2.377447844,1.240202427,0.258143693,250.2090149,81.67743683,20.28036499,1.42468E+12
1.522712231,-14.10962963,-6.304531574,-2.089730263,2.2120893,-0.048510656,250.0072632,84.90441132,21.0124836,1.42468E+12
0.811035812,-14.21916389,-5.862202644,-1.543005824,2.680317402,-0.557972312,244.0967865,87.84015656,26.35214424,1.42468E+12
-0.534505546,-13.6840601,-3.037044764,-1.030489802,1.840072155,-0.984050751,225.1867371,88.8444519,45.25757599,1.42468E+12
-1.765723705,-11.95185471,-2.312200308,-0.943136096,-0.001075656,-1.2125144,167.5601654,88.77587128,102.83284,1.42468E+12
-2.56897831,-11.22820759,0.739808321,-1.345085502,-1.33245647,-1.344766736,177.937973,87.85853577,92.55809021,1.42468E+12
-2.516904593,-10.39143372,1.595735431,-1.982828856,-1.831838846,-1.407380342,180.108017,87.18798065,88.92544556,1.42468E+12
-1.686715126,-9.481637001,1.397016644,-2.440672398,-2.085653305,-1.335603714,189.6880646,86.48158264,80.73308563,1.42468E+12
-1.045069098,-8.137891769,1.452083349,-2.553376913,-2.089623928,-1.217095852,193.91008,86.29218292,76.69635773,1.42468E+12
-0.601543188,-6.95276165,2.052429438,-2.465106964,-2.087791204,-1.151733279,207.578537,85.78359985,62.79805756,1.42468E+12
-0.351349086,-6.31291151,2.588132143,-2.350264311,-2.220959902,-1.092173934,220.6237335,85.35350037,50.46497345,1.42468E+12
-0.199915841,-6.151302814,1.924938202,-2.216790199,-2.336413383,-0.973055124,229.7558136,84.653862,42.02016068,1.42468E+12
-0.003591303,-5.933430195,1.714846969,-2.083010674,-2.289987564,-0.806899905,235.1966248,84.41355896,36.28141785,1.42468E+12
0.107140526,-5.388150692,1.453280449,-1.932432413,-2.17361784,-0.630054355,232.1179199,85.43978882,38.71432877,1.42468E+12
-0.070628949,-4.957194805,1.547252893,-1.826752782,-2.146739721,-0.48436299,224.696991,86.67080688,45.37283707,1.42468E+12
-0.268150598,-4.90571928,1.575983286,-1.561942697,-2.16537118,-0.424803644,217.5500183,87.3126297,51.50499344,1.42468E+12
-0.694318473,-5.125985622,1.674145579,-1.285831571,-2.171785355,-0.319734842,204.8678589,87.95665741,63.01699829,1.42468E+12
-0.999579191,-4.892550945,2.203862667,-1.041790843,-2.205688238,-0.199699819,190.5095367,88.30222321,76.37825775,1.42468E+12
-1.910573006,-4.570530891,2.136825085,-0.806607723,-2.279908419,-0.07538873,172.486145,88.45921326,92.82292175,1.42468E+12
-2.048838139,-4.483142853,2.187103271,-0.542408526,-2.295790911,-0.006971821,161.3167267,88.47325134,102.4737854,1.42468E+12
-2.005143881,-4.405929565,2.120065689,-0.255301833,-2.176366806,0.011354133,154.4265289,88.48005676,107.5510483,1.42468E+12

