1.382052898,-7.523778915,-0.220266551,-1.586417079,-3.120604992,-1.227228284,47.22489929,358.6023254,192.4720459,1427181375431.00
1.182735682,-7.093420982,0.14903906,-1.485624313,-3.029280663,-1.236085773,45.77688217,358.7693176,192.3165131,1427181375440.00
1.177348733,-6.877344608,0.375889659,-1.278235555,-3.055242538,-1.259909511,44.0628624,359.1001892,192.2056732,1427181375451.00
1.218648672,-6.893505096,0.421379507,-1.10933125,-3.145345211,-1.259604096,42.41035843,359.4234924,192.1066895,1427181375460.00
1.261744261,-6.700771809,0.41000703,-0.939816177,-3.214983702,-1.265407324,40.94768143,359.7263794,192.0688934,1427181375471.00
1.229422569,-6.254253387,0.306457818,-0.741895854,-3.237280369,-1.299004912,39.47097015,359.9825745,192.0797729,1427181375480.00
0.532111347,-6.664858818,0.375889659,-0.532979906,-3.24186182,-1.370170712,37.75149536,0.29741165,191.6183014,1427181375491.00
0.156820208,-6.69598341,0.354940414,-0.311541289,-3.195741415,-1.448361516,36.19906616,0.602259696,190.9471588,1427181375500.00
-0.547075093,-6.745663166,0.390254885,-0.195171446,-3.050050259,-1.462716818,33.56234741,0.91300267,189.75383,1427181375511.00
-1.489791989,-6.79893446,0.437540352,0.054672439,-2.92573905,-1.429424644,29.77532768,1.302297831,188.0119781,1427181375520.00
-2.22600913,-6.595427036,0.455496877,0.299018532,-2.614197731,-1.354593635,25.85054779,1.727462888,185.8232574,1427181375531.00
-2.755127668,-6.341641903,0.342969388,0.517708302,-2.296242476,-1.263880134,21.16087532,2.040533781,183.3406219,1427181375540.00
-3.065176725,-6.302137375,-0.047884032,0.729678512,-1.956295967,-1.16705811,16.04611397,2.037669897,180.7835693,1427181375550.00
-3.185485363,-6.493673325,-0.559644639,0.93554014,-1.57969749,-1.053742528,10.56044006,1.628614902,178.2840729,1427181375560.00
-3.115454912,-6.665457726,-1.096544385,1.121243119,-1.224173903,-0.893085003,5.936068058,0.814886153,176.0038452,1427181375570.00
-2.991554976,-6.91146183,-1.577778935,1.200044751,-0.919352174,-0.791070521,1.238238335,359.6403809,174.0649414,1427181375581.00
-2.829347849,-7.298125267,-2.258330822,1.320996046,-0.786794424,-0.576962233,358.3808899,358.0870056,172.3986969,1427181375590.00
-2.398990154,-7.580042362,-3.170521498,1.385136962,-0.549167871,-0.397673279,356.8832703,355.9797363,171.2792664,1427181375601.00
-1.814804912,-7.712322235,-4.219780445,1.436449647,-0.30787608,-0.252592772,355.874054,353.3205566,170.7541809,1427181375610.00
-1.165377736,-7.8463974,-5.249885559,1.514640331,-0.093462385,-0.124005646,355.7891846,350.2414551,170.7988434,1427181375621.00
-0.63326633,-8.367136002,-6.244078159,1.604743004,0.06169739,-0.036957346,356.3907166,346.9528503,171.318985,1427181375630.00
0.040102877,-8.627506256,-7.677007675,1.694845676,0.200974673,-0.047036625,357.5428162,343.1841125,172.3569031,1427181375641.00
1.028908134,-8.983643532,-8.989628792,1.743409395,0.253814518,-0.074220128,358.8032532,339.2223206,174.0202789,1427181375650.00
1.805826664,-10.03888798,-10.08856773,1.808466554,0.199752942,-0.102319926,0.207842544,335.5861816,176.0654449,1427181375661.00
3.023278236,-11.80999851,-11.6860981,1.751350641,-0.077579886,-0.083383106,2.050299406,332.2408752,178.5845337,1427181375670.00
4.583100796,-13.31475449,-13.38298893,1.535409808,-0.466701061,-0.040317107,2.001465797,333.1045532,178.4874725,1427181375681.00
6.633734226,-12.6880722,-14.73870564,1.083064079,-0.877202511,-0.010995574,1.609477997,333.6902466,178.2628784,1427181375690.00
8.048707962,-10.93970585,-13.27764416,0.282830596,-1.293812633,-0.062308256,1.330073237,333.8383789,177.9394226,1427181375701.00
8.060678482,-8.61613369,-9.929951668,-0.221438646,-1.655750275,-0.251981914,10.21169949,322.1462708,193.0414429,1427181375710.00
6.487688065,-6.193201065,-7.130531311,-1.178664446,-1.825876236,-0.39553526,11.65239334,321.0864868,196.1249542,1427181375721.00
4.988917828,-4.240131378,-4.812345505,-1.693013072,-1.765400529,-0.692721188,13.19852734,320.5571289,198.6800385,1427181375730.00
3.961805344,-3.582922935,-2.321178436,-1.642311215,-1.328631878,-0.892779529,12.11068058,319.3741455,198.8549347,1427181375740.00
2.515108824,-5.376778603,-0.942118347,-1.204320788,-0.862236321,-1.027169943,12.62375069,323.1636353,201.2872467,1427181375751.00
0.974440098,-8.889072418,-0.664989531,-0.54458636,-0.850018978,-1.182940602,11.71299839,326.1307373,199.7605286,1427181375760.00
-1.629254222,-14.09825706,1.954267144,0.11026118,-1.175915599,-1.282206178,7.050569057,331.4829407,195.6687469,1427181375771.00

