-0.295085371,-4.280832767,0.578798234,-1.650557876,-2.42391324,-0.159435824,252.6672974,353.3608398,184.9746857,1427184718570.00
-0.344166487,-4.216787815,0.838569164,-1.452637553,-2.531425476,-0.03848451,249.3850403,352.4675598,184.8591003,1427184718579.00
-0.549469292,-4.103661537,1.043871999,-1.215621829,-2.767219543,0.034513887,247.1071777,351.6239319,184.6501465,1427184718590.00
-0.747589469,-3.961805344,1.095347285,-0.957225859,-2.848159313,0.052839845,245.7093811,350.9250793,184.3990021,1427184718599.00
-0.873285055,-3.743932962,1.127668977,-0.705854774,-2.779742241,0.051312681,243.1430969,350.3809204,184.1357422,1427184718610.00
-0.876876354,-3.572149038,1.052251697,-0.444404453,-2.565939426,0.013439035,241.1289673,349.9987183,183.8984375,1427184718620.00
-0.799064815,-3.485957623,0.898424208,-0.164628178,-2.238210201,-0.060475659,238.9395142,349.7960815,183.7284241,1427184718629.00
-0.721253276,-3.480570793,0.605134487,-0.018325957,-1.874439955,-0.102319926,237.0256653,349.6927185,183.6146088,1427184718640.00
-0.696712673,-3.381211281,0.390254885,0.27641651,-1.703092337,-0.181732416,235.2210999,349.7659912,183.5620422,1427184718649.00
-0.531512797,-3.305794001,0.126892686,0.57299161,-1.39918685,-0.25014931,234.681015,350.020874,183.5808563,1427184718660.00
-0.401028782,-3.38061285,-0.158615857,0.872621,-1.118494272,-0.309708685,233.2668152,350.480011,183.6694489,1427184718669.00
-0.317830265,-3.479972124,-0.495001197,1.171028733,-0.808785558,-0.37751472,231.4968872,351.0618591,183.816803,1427184718680.00
-0.04369418,-3.53084898,-1.061828494,1.477683067,-0.451734841,-0.459676087,231.0256805,351.8639832,184.0543823,1427184718689.00
0.413598329,-3.702034473,-1.945887446,1.762040854,-0.070554934,-0.54458636,229.8064423,352.8487244,184.3747101,1427184718699.00
0.339378089,-3.970185041,-2.949656487,1.889711618,0.284052342,-0.590401232,229.1768036,353.9136658,184.7429657,1427184718710.00
-0.36990416,-4.469974518,-4.245518208,2.106263399,0.434019744,-0.694248378,235.8058472,352.8363647,178.456665,1427184718719.00
-0.720654726,-5.931035995,-6.604405403,2.248594999,0.671035469,-0.770911932,245.782135,346.529541,177.969223,1427184718730.00
-1.603516579,-8.614337921,-9.946112633,2.291661024,0.895528436,-0.749837101,260.3027039,339.1663818,176.7981262,1427184718740.00
-2.522890091,-12.18588829,-14.60163784,2.192700863,1.190576315,-0.665232241,260.0165405,340.366272,177.4736176,1427184718749.00
-2.237980127,-16.77497482,-18.09238434,1.903150678,1.467909217,-0.558636248,260.3474121,341.3899231,178.1122742,1427184718760.00
-2.320580006,-19.60851097,-18.27015305,1.656971931,1.507310033,-0.371100634,261.0523682,342.2905273,178.6359406,1427184718769.00
-1.506551385,-19.60851097,-15.70536423,0.930042326,0.933096647,-0.236099422,261.8519287,342.78479,178.9599152,1427184718779.00
0.658405483,-19.60851097,-12.62223148,0.023823744,0.372933239,0.097127572,263.3112793,342.7714233,178.9909058,1427184718790.00
1.434725404,-17.01439476,-9.615712166,-0.857349396,-1.03144598,0.337197602,264.9856567,342.2698669,178.6284637,1427184718799.00
1.634042621,-10.36689377,-8.220491409,-1.613600492,-2.175596476,0.215024561,294.1533813,323.4582825,177.1284637,1427184718810.00
0.584783792,-5.924452305,-6.594828606,-2.066557169,-2.505463839,-0.159130394,295.0456238,322.3268738,177.5535278,1427184718819.00
-3.153762102,-3.686472178,-4.814141273,-2.107485056,-2.174680233,-0.540921152,293.1361694,321.6100769,176.1004486,1427184718829.00
-4.636371613,-3.38599968,-5.202001572,-1.986533761,-1.569312811,-0.686917961,290.3111572,320.794281,173.6446533,1427184718840.00
-4.451419353,-5.974131584,-5.058349609,-1.508226275,-1.156673312,-0.777020574,286.1383667,321.0791321,171.452652,1427184718849.00
-0.756567717,-16.89348793,-3.544615507,-0.430660009,0.481056392,-0.1133155,270.0463867,329.7159119,171.760849,1427184718872.00
-0.756567717,-16.89348793,-3.544615507,-0.430660009,0.481056392,-0.1133155,268.874176,329.7159119,171.760849,1427184718880.00
1.844133854,-15.61797619,3.263895512,-0.510377884,0.444709897,0.113010071,261.1229858,334.6565857,173.7629852,1427184718889.00
2.079364061,-11.23179913,3.296815634,-0.721431851,0.268780708,0.13072516,254.8130798,338.284668,175.4274902,1427184718900.00
2.497750998,-7.033565998,4.947618008,-0.709825397,0.476169467,0.039095376,248.4144287,341.9710693,177.1765442,1427184718909.00
-0.52014029,-5.314529419,7.967304707,-0.383012503,0.765414178,-0.229074463,241.7841187,347.3068237,177.205658,1427184718919.00

