0.0 , 0.0
<<<<<<< HEAD
0.0 , 0.0
-0.21529060509109582 , -0.6880296267455507
-1.1410362823443494 , -1.745164564092248
-1.3174432009990364 , -2.8422056893881384
1.763274487214602 , 7.5208113090026485
3.110558769277785E122 , 2.4812365090422997E122
3.926450967429544E242 , 5.0743732214197414E241
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
NaN , NaN
=======
-0.33340727856371155 , 0.4760428372043246
-0.6582983850951408 , 0.9716164299902381
-0.8168201096543459 , 1.3699728974110403
-1.0072273653625687 , 1.9367959538709942
-1.165140972991704 , 2.447081279275256
-1.3282382403874993 , 2.9314134789860877
-1.5429449723388793 , 3.4265404241188318
-1.7961247920343208 , 3.981769559404716
-1.9428026058330907 , 4.39388379022395
-2.036376664733701 , 4.6912341566601095
-2.265441685483705 , 5.2166701654783685
-2.456567800719844 , 5.599300400048121
-2.566801860061648 , 5.964098057776384
-2.672082637758031 , 6.457042180092309
-2.7792203285098394 , 6.637225931464562
-3.0926812207949954 , 7.12071081699447
-3.2486557335416304 , 7.411261059505317
-3.569145167339462 , 7.913673084529236
-3.8070678814169714 , 8.384906353981897
-4.053115058984412 , 8.950323854892565
-4.255882258234959 , 9.495241481623903
-4.450931839415302 , 10.011127057440312
-4.583198364230333 , 10.612293461236042
-4.721182400658857 , 11.108026086318352
-4.892743374441955 , 11.479251329573376
-5.230351977484481 , 11.875546679865217
-5.743045965593175 , 12.179032209105047
-6.332593377951028 , 12.306265614012679
-6.849721118412698 , 12.257943499072422
-7.467823175826367 , 12.175882894932693
-8.013056886449432 , 12.123895490608202
-8.632925577078641 , 12.14467938982253
-9.208515322176158 , 12.20761470045228
-9.762496396823888 , 12.324340164598786
-10.388042989448484 , 12.301819969301983
-10.89002115731482 , 12.225109866508015
-11.49330322872204 , 12.21919164180154
-12.098307889949393 , 12.11454318598221
-12.599964197197018 , 11.967290875907004
-13.124990959979582 , 11.858301250696544
-13.630230315208284 , 11.713148860629165
-14.132341534449102 , 11.4805464691775
-14.730260168242253 , 11.248542477106154
-15.13315562942073 , 11.096216556219465
-15.686245412481457 , 10.838220796262654
-16.273488793058203 , 10.671966456846992
-16.804558493106764 , 10.560454101486389
-17.285743320341435 , 10.404282240462612
-17.82650189747201 , 10.194293395997132
-18.36486369606601 , 10.077685463896048
-18.93456514488984 , 9.860486127174827
-19.444000234601376 , 9.697929863278844
-20.04399758759827 , 9.522521185928895
-20.58906771568052 , 9.286635569511747
-21.1075504357607 , 9.058324330509901
-21.682775604796003 , 8.787332929731512
-22.140946772617035 , 8.50715790207359
-22.664193602891928 , 8.246948063531578
-23.180986013721256 , 8.06510906854768
-23.66732789216471 , 7.828679903020002
-24.22057545034369 , 7.547354991371184
-24.775260722057297 , 7.335724511011392
-25.203743550116528 , 7.167325231759448
-25.746393276934295 , 6.85518048592724
-26.281925670791296 , 6.62371088337373
-26.790896349592387 , 6.391663904949821
-27.340638143401435 , 6.098545278606313
-27.843899225954992 , 5.863289682732452
-28.34388553799446 , 5.622375754974198
-28.88803822796899 , 5.321260553385887
-29.361399998372786 , 5.050236057151042
-29.887734697550993 , 4.74636621527332
-30.364101722231517 , 4.3888838737621505
-30.823227139725866 , 4.1155817417256975
-31.39236387654834 , 3.8664661987461657
-31.850941840118793 , 3.603840552615154
-32.32920500672431 , 3.3064130349920764
-32.88935706112363 , 3.003150041213822
-33.37344046777499 , 2.7648764545359303
-33.8845127899571 , 2.4803293648034113
-34.4587463628394 , 2.2327962661935534
-34.92212780642375 , 2.029642206373298
-35.46486839685198 , 1.7311237215466573
-36.02447321479236 , 1.4760118578438615
-36.49434237280533 , 1.2221998600860497
-37.006184422741796 , 0.8914130205422921
-37.57703448267828 , 0.6977914172841931
