Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orient_x,Orient_y,Orient_z,Time
0.436941803,-10.00536919,0.606331587,0.608514726,0.491534054,0.200111479,125.4556961,88.27682495,194.8705902,1.41677E+12
0.158017308,-9.885659218,1.22822547,0.587439895,0.415786773,0.188810483,108.5070114,89.06811523,211.8747253,1.41677E+12
-0.390254885,-9.844358444,1.210867524,0.603627801,0.416397631,0.166208461,25.84475708,89.76261139,295.0053101,1.41677E+12
-0.970250249,-9.929951668,0.611718535,0.618593991,0.46801576,0.162848711,281.1646423,89.41751099,39.76909637,1.41677E+12
-0.869095206,-9.744400978,0.304662168,0.661354601,0.500391603,0.185450718,269.4219055,88.9028244,51.96142197,1.41677E+12
-0.637456179,-9.959878922,-0.384269387,0.689759791,0.518717527,0.248675272,249.4995422,88.75919342,71.91914368,1.41677E+12
0.002992752,-9.728838921,-0.004189853,0.660438299,0.470764637,0.309456348,253.3627319,88.79341888,68.41736603,1.41677E+12
-0.035314474,-9.927556992,-0.005386954,0.605460405,0.460685372,0.343053937,249.7182617,88.91664124,72.58739471,1.41677E+12
-0.14784196,-9.99399662,0.111928932,0.547122777,0.509554565,0.333280116,254.9761047,88.85945129,67.34251404,1.41677E+12
-0.087388359,-10.10712242,0.050278235,0.504056752,0.638447165,0.332974672,252.7855835,88.95901489,70.02184296,1.41677E+12
0.115520231,-10.28968048,-0.153228909,0.479927599,0.735880136,0.355576694,252.9139099,89.08272552,70.16847229,1.41677E+12
0.681748927,-10.28249741,-0.253186822,0.48298192,0.755122423,0.388868868,251.0256653,89.58930969,72.47551727,1.41677E+12
1.044470549,-10.22204399,-0.18435353,0.495199203,0.690981567,0.405667633,30.5467205,89.77882385,292.8735352,1.41677E+12
1.11629653,-10.06522369,-0.056263741,0.492450356,0.606071293,0.391006887,51.34545517,89.16513824,272.8234253,1.41677E+12
0.955286503,-9.99698925,-0.114921682,0.495199203,0.585912764,0.36199078,51.53008652,88.72358704,272.5727539,1.41677E+12
0.552462041,-10.10233402,-0.254383922,0.504056752,0.606071293,0.327476889,58.93379593,88.50289154,265.629364,1.41677E+12
0.434547603,-9.858125687,-0.390254885,0.533989191,0.6088202,0.310983539,62.9093399,88.41242218,262.0696106,1.41677E+12
0.234631762,-9.89703083,-0.378882408,0.560256362,0.56911391,0.303042293,70.16669464,88.37984467,254.7891998,1.41677E+12
0.081402861,-9.922768593,-0.217872351,0.552315116,0.533378303,0.292657554,72.26811981,88.50708008,253.6615906,1.41677E+12
-0.165199921,-10.15201378,-0.363918662,0.538876116,0.541319549,0.302736849,82.99019623,88.66177368,242.9549103,1.41677E+12
0.173579618,-9.774927139,0.217872351,0.532462001,0.531240284,0.341526806,73.05815887,88.83181763,253.4232178,1.41677E+12
0.256778121,-10.00895977,0.119710088,0.532156587,0.50619483,0.411776304,69.70930481,88.83786011,256.7785034,1.41677E+12
0.217273802,-10.21725559,-0.116717331,0.55414772,0.442664832,0.460950941,68.59908295,88.89447021,257.9015198,1.41677E+12
0.304662168,-10.17416,-0.18555063,0.578582346,0.402653158,0.492715925,69.9633255,88.86961365,256.9661865,1.41677E+12
0.461482376,-10.35851383,-0.378283858,0.594159424,0.41181615,0.543112278,74.17367554,88.77156067,253.0114899,1.41677E+12
0.719457626,-10.44650078,-0.33578679,0.586829007,0.41181615,0.586483717,78.36267853,88.4338913,249.2860413,1.41677E+12
0.952892303,-10.59494114,-0.618901134,0.559645534,0.415481329,0.612445533,80.71979523,88.09104919,246.8244781,1.41677E+12
1.013345838,-10.81760216,-0.711077929,0.524215341,0.434112728,0.619165063,85.22039795,87.57626343,242.7013092,1.41677E+12
1.26653266,-10.80024433,-0.699705422,0.473513484,0.44480288,0.615499854,85.19001007,87.11235809,242.6211243,1.41677E+12
1.621473074,-10.96783829,-0.741005421,0.361725211,0.445719153,0.616416156,84.89659882,85.88605499,243.1839447,1.41677E+12
1.500565886,-11.0378685,-0.931942999,0.271317124,0.453965843,0.585872889,86.15747833,85.32056427,241.7749329,1.41677E+12
1.413776159,-11.22880554,-1.261145711,0.189766631,0.454271287,0.534865618,88.73805237,84.89186096,239.0141602,1.41677E+12
1.331176162,-10.97980881,-0.963666201,0.122266009,0.420979112,0.464310706,90.03527832,84.46894073,238.0937042,1.41677E+12
1.431134105,-10.92234802,-1.210268974,0.057514295,0.344926387,0.393755764,91.48036194,84.06832123,236.5320129,1.41677E+12
1.340752959,-10.74996567,-0.899022758,-0.009680882,0.251464009,0.331142068,91.50338745,83.73033142,236.348175,1.41677E+12
