Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orient_x,Orient_y,Orient_z,Time
1.732204914,-8.525752068,-3.894169092,0.412427008,-0.115665995,0.138108671,130.3029938,73.76552582,183.170166,1.41677E+12
1.750759959,-8.492233276,-3.862445831,0.37363708,-0.021898188,0.171400815,126.648056,72.80312347,186.4911652,1.41677E+12
1.584362984,-8.576030731,-3.86603713,0.356532812,0.005285315,0.198278889,124.375206,72.05773163,188.7656555,1.41677E+12
1.267131209,-8.693944931,-3.877409697,0.328127623,-0.025257945,0.209885329,123.0442581,71.21657562,190.0665588,1.41677E+12
0.922964752,-8.820837975,-3.861847401,0.289643109,-0.05763381,0.23615253,122.3231964,70.70402527,190.3927155,1.41677E+12
0.563834488,-8.946533203,-3.730764866,0.252074897,-0.131548494,0.267306656,122.5409546,70.27294922,190.1252899,1.41677E+12
0.563834488,-8.946533203,-3.730764866,0.252074897,-0.131548494,0.267306656,122.5409546,70.27294922,190.1252899,1.41677E+12
0.563834488,-8.946533203,-3.730764866,0.252074897,-0.131548494,0.267306656,122.5409546,70.27294922,190.1252899,1.41677E+12
-0.873883605,-9.317035675,-4.170699596,0.236803249,-0.262579083,0.332363814,125.5751877,69.6214447,186.1259308,1.41677E+12
-1.162983418,-10.35731697,-5.345654011,0.307358205,-0.32671994,0.406889379,130.6248169,68.39839935,180.40625,1.41677E+12
-0.627879381,-10.88882923,-5.3570261,0.310107052,-0.310837448,0.428575099,131.8527679,67.92646027,179.0776978,1.41677E+12
0.180762231,-11.19229412,-4.918887615,0.287810504,-0.307783127,0.413608879,131.0373077,67.7025528,179.5309296,1.41677E+12
0.949899495,-11.1707468,-4.50409174,0.252991199,-0.352681696,0.368404865,129.3580475,67.76826477,180.8529053,1.41677E+12
1.395819545,-10.83735371,-4.187458992,0.224280521,-0.373756558,0.3005988,127.4190063,67.84921265,182.8714752,1.41677E+12
1.718438268,-10.44829655,-4.219780445,0.241079316,-0.315113485,0.21446681,125.2904205,67.85587311,185.0856781,1.41677E+12
1.908777356,-10.12926865,-4.381389141,0.300333202,-0.224705428,0.125585929,122.5480042,67.67925262,187.3982239,1.41677E+12
2.018910646,-9.797672272,-4.729745388,0.367222965,-0.110168211,0.050754935,120.4870758,67.23190308,189.5040283,1.41677E+12
2.070385933,-9.415198326,-4.936245441,0.391657591,0.042548098,-0.021021739,118.6771851,66.61517334,191.338089,1.41677E+12
1.763928056,-8.555679321,-5.148132324,0.360808909,0.204121947,-0.097379893,117.132019,65.79912567,192.5379791,1.41677E+12
1.715445518,-7.614160061,-5.428253651,0.383716345,0.325378716,-0.157244682,116.2899094,64.6706543,193.2964325,1.41677E+12
-0.127491236,-7.067084789,-5.133767128,0.515357792,0.346758991,-0.17282176,117.0423431,63.96401215,191.8232422,1.41677E+12
-1.564610839,-9.862914085,-3.627814054,0.660132825,0.240773857,-0.132504642,120.0327759,64.80234528,188.7552185,1.41677E+12
-2.289455414,-13.97196293,-2.86286664,0.744126797,0.06240122,-0.053397596,123.9216385,66.93254852,184.9884796,1.41677E+12
-2.737171173,-17.54770279,-1.914164305,0.701060832,-0.043278471,0.042508252,128.5605469,69.56633759,180.5658417,1.41677E+12
-3.640982151,-19.50376511,-0.721851826,0.576138854,-0.00112877,0.183923557,128.6151276,69.95484161,180.3994751,1.41677E+12
-3.836708307,-19.512146,-0.046088383,0.497031808,0.078589149,0.355576694,128.711319,70.2562561,180.0328827,1.41677E+12
-3.347094059,-16.56907272,-0.317830265,0.438694179,0.146395192,0.505238652,148.2531586,76.24591064,161.0510406,1.41677E+12
-2.539649487,-12.6533556,0.37229836,0.364474058,0.271927983,0.553191602,152.9457245,77.22531891,156.4535217,1.41677E+12
-0.843956113,-9.51874733,1.303044319,0.309496224,0.382494628,0.495464832,156.615097,78.59500122,152.8468323,1.41677E+12
0.579396784,-7.442974567,1.183334231,0.308274508,0.394406497,0.465532422,155.7692566,79.85588074,153.756073,1.41677E+12
0.347757787,-6.042964935,0.393846184,0.375469625,0.395628214,0.418495804,156.4590454,80.77461243,153.1118927,1.41677E+12
-0.459088176,-4.962581635,-0.15023616,0.444497406,0.503751338,0.374818951,157.8201447,80.94963074,151.7624969,1.41677E+12
-1.519120932,-4.948814869,0.072424598,0.388297796,0.761231065,0.358325601,159.0793304,81.11617279,150.4883423,1.41677E+12
-1.835754156,-5.145139217,0.769735873,0.260932446,1.011991262,0.386119962,159.9920807,81.19297028,149.5827942,1.41677E+12
-0.284311444,-5.784391403,2.476203203,0.206565425,1.05444634,0.499435455,179.5179138,82.60527039,130.8896637,1.41677E+12
