Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orient_x,Orient_y,Orient_z,Time
-0.664390981,-10.01793861,-0.419583857,0.01292114,-0.148958147,-0.069585517,338.9966736,87.60501862,340.8789978,1.41677E+12
-0.720654726,-9.978434563,-0.271741897,-0.008153714,-0.166367829,-0.044540048,340.1051331,87.57706451,339.763916,1.41677E+12
-0.764348865,-9.931747437,0.004189853,-0.021898188,-0.140100598,-0.024076059,341.2311096,87.53264618,338.6385193,1.41677E+12
-0.89243871,-9.886257172,0.15023616,-0.023119919,-0.09550745,-0.003306642,341.4292603,87.50683594,338.4402161,1.41677E+12
-0.998980641,-9.809642792,0.051475335,-0.005099393,-0.051525153,0.021433406,341.281189,87.47562408,338.591217,1.41677E+12
-0.980425596,-9.732429504,0.108337626,0.011393964,-0.0014342,0.063583106,340.5046997,87.44503021,339.3757935,1.41677E+12
-0.635660529,-9.860519409,-0.048482586,0.020556942,0.043769829,0.106954537,339.5465393,87.41729736,340.3435059,1.41677E+12
-0.207697004,-9.999382973,-0.122702837,0.026971027,0.088057555,0.146049917,338.5626526,87.39383698,341.3370056,1.41677E+12
0.231639013,-10.12088871,-0.077811554,0.021778673,0.143035427,0.183923557,337.3604126,87.36507416,342.5511169,1.41677E+12
0.570418537,-10.27112484,-0.105943426,0.004979879,0.18335253,0.219048306,336.5265198,87.35817719,343.3924561,1.41677E+12
0.85353291,-10.35611916,-0.006584055,-0.014873236,0.187323153,0.242566615,335.4260559,87.35328674,344.5024414,1.41677E+12
1.219247222,-10.61170006,-0.103549227,-0.01853843,0.175105855,0.25417307,334.9198914,87.35528564,345.0126648,1.41677E+12
1.365892053,-10.82239056,-0.251391172,-0.004183091,0.170829803,0.241344899,334.2624207,87.35173798,345.3659363,1.41677E+12
1.277306557,-10.89122391,-0.332195491,0.015059158,0.19007206,0.183312684,334.5471802,87.33538055,345.089447,1.41677E+12
1.457470298,-10.90139866,-0.141856447,0.027887329,0.239246696,0.11672838,335.5742493,87.28328705,344.0572815,1.41677E+12
1.356913805,-10.87805557,-0.229843363,0.05079478,0.287810504,0.069386326,336.9675903,87.22794342,342.655365,1.41677E+12
1.192312479,-10.68352699,-0.389656335,0.08408694,0.288726777,0.034872435,338.4124146,87.14692688,341.2025757,1.41677E+12
1.04087913,-10.49199009,-0.545877993,0.117073655,0.272844285,5.31E-05,339.880127,87.06108093,339.7261047,1.41677E+12
0.952892303,-10.25675964,-0.513556242,0.132650718,0.268568248,-0.038125962,341.4904175,86.94334412,338.1065369,1.41677E+12
0.773925722,-10.04487324,-0.382473707,0.129290953,0.267651945,-0.056451917,343.3190918,86.81819916,336.6365967,1.41677E+12
0.773925722,-10.04487324,-0.382473707,0.129290953,0.267651945,-0.056451917,343.3190918,86.81819916,336.6365967,1.41677E+12
0.37050271,-9.645041466,-0.18495208,0.114324763,0.265513927,-0.096463591,346.6253052,86.49859619,333.307312,1.41677E+12
0.253186822,-9.525331497,-0.074220255,0.103634626,0.296057165,-0.171600014,347.5418396,86.43651581,332.3822021,1.41677E+12
0.16579847,-9.52473259,-0.110133275,0.09569338,0.313161403,-0.201226979,349.3525085,86.27889252,330.554657,1.41677E+12
-0.023343466,-9.583989143,-0.113724582,0.09905313,0.355311096,-0.225356162,351.520752,86.14313507,329.0933228,1.41677E+12
0.023343466,-9.667786598,-0.356137514,0.103940055,0.406929225,-0.238795191,353.3462524,85.9600296,327.2477112,1.41677E+12
0.157418758,-9.874286652,-0.429160655,0.115546495,0.451827824,-0.232991964,354.9544373,85.77209473,325.6206055,1.41677E+12
0.405218631,-9.960477829,-0.426766455,0.113103032,0.480843931,-0.207335621,356.1437378,85.63452911,324.4191284,1.41677E+12
0.620098233,-9.997588158,-0.320224464,0.093860775,0.490617752,-0.174043477,357.3186951,85.47493744,323.2277527,1.41677E+12
0.914585054,-10.13166332,-0.739808321,0.131734416,0.448162615,-0.043012887,0.06959974,85.16389465,321.225769,1.41677E+12
0.914585054,-10.13166332,-0.739808321,0.131734416,0.448162615,-0.043012887,0.06959974,85.16389465,321.225769,1.41677E+12
1.196502328,-10.070611,-0.702698171,0.152503833,0.377913117,0.008605227,0.567548454,85.03713989,321.1060486,1.41677E+12
1.400009394,-10.07779312,-0.585382342,0.161666825,0.286283344,0.052282095,0.652420104,84.93994904,321.0195313,1.41677E+12
1.423352957,-10.16099167,-0.52073884,0.159528807,0.195875272,0.082519926,0.472498715,84.82740784,321.2024841,1.41677E+12
1.317409515,-10.20887566,-0.554257691,0.177243873,0.132650718,0.096264392,1.123157859,84.74342346,321.3115234,1.41677E+12
