Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orient_x,Orient_y,Orient_z,Time
1.194706678,-10.55304241,-1.286284804,-0.057328373,0.185795993,0.273415327,93.44995117,83.4134903,234.300415,1.41677E+12
1.183334231,-10.50096893,-1.352723956,-0.087260768,0.11035414,0.229127586,95.18770599,83.09257507,232.4610596,1.41677E+12
0.617105484,-10.70507431,-1.655590534,-0.13612999,0.061790355,0.199195191,99.47415924,82.94419861,228.1185303,1.41677E+12
2.26850605,-10.50216579,-0.282515794,-0.247612894,0.046824154,0.196140856,94.25224304,82.56468201,233.1714478,1.41677E+12
1.431732655,-11.83992577,-0.081402861,-0.446754992,0.05079478,0.17323342,91.90982819,82.65113068,235.5546875,1.41677E+12
1.800439715,-12.35108757,-0.74399817,-0.61138314,0.051405646,0.016546488,90.16547394,82.39834595,237.2373657,1.41677E+12
0.763151765,-13.42788029,-0.499789596,-0.705456436,0.076451115,-0.195118338,90.92796326,82.58214569,236.5231628,1.41677E+12
0.873883605,-12.90235329,-0.418985307,-0.825491428,0.024222139,-0.404950559,90.0246582,82.91711426,237.5328674,1.41677E+12
0.786495268,-12.39597893,0.443525851,-0.987370729,-0.101310663,-0.567135274,87.76647186,83.14748383,239.8768921,1.41677E+12
0.161010072,-11.71004009,0.544082344,-1.131840348,-0.248529196,-0.719546139,85.80988312,83.77480316,242.0304565,1.41677E+12
-0.702698171,-10.82358742,0.869095206,-1.290359855,-0.375894576,-0.847216964,84.88929749,84.63948059,243.2040558,1.41677E+12
-2.813785553,-10.65120506,-0.293289721,-1.425666451,-0.447060406,-0.930905461,97.52126312,86.21446228,230.9977875,1.41677E+12
-3.509899616,-9.937732697,0.146644861,-1.538065672,-0.523418546,-0.943122864,125.7050934,87.51808929,203.3366852,1.41677E+12
-3.824138641,-9.825803757,0.275333196,-1.677953839,-0.620851576,-0.909525275,177.1226044,87.68632507,152.4708557,1.41677E+12
-4.241328239,-11.54543877,1.127070427,-1.804402947,-0.764710307,-0.871040702,213.5993958,86.60385132,116.5374527,1.41677E+12
-4.168903828,-12.2804594,1.579574585,-1.912526131,-0.886577904,-0.809954166,234.7960815,85.08007813,95.8340683,1.41677E+12
-3.775057554,-11.34612179,2.1972785,-1.978499532,-0.91773206,-0.745202482,244.927124,83.75706482,85.97195435,1.41677E+12
-3.787626982,-10.96604252,1.215057373,-1.909166336,-0.77387327,-0.699998438,248.1032715,82.41891479,82.56163025,1.41677E+12
-3.27107811,-11.26292324,-0.13108255,-1.704526424,-0.395136833,-0.710994005,246.2441254,81.61742401,84.69713593,1.41677E+12
-1.661576033,-11.38442898,-0.944512546,-1.531651616,0.168691769,-0.723822176,242.2139893,81.68584442,88.56690216,1.41677E+12
0.117315881,-11.53825665,-2.166752577,-1.484920382,0.706558645,-0.727181971,232.4968872,82.58407593,98.04761505,1.41677E+12
1.495777488,-11.90217495,-2.82036972,-1.42627728,1.081324458,-0.728098273,217.587616,83.74295044,112.4779739,1.41677E+12
2.513313293,-12.23197651,-2.325966835,-1.363358259,1.196167111,-0.72260046,198.6400604,84.89580536,131.3456421,1.41677E+12
2.810194254,-11.85010147,-2.215833664,-1.299217343,1.177535772,-0.698165834,175.4251862,85.40070343,154.2638702,1.41677E+12
2.073977232,-11.416152,-1.817797661,-1.251569867,0.791774333,-0.668233454,157.4302673,85.1782608,172.0806885,1.41677E+12
1.325789213,-10.83795261,-1.584362984,-1.28028059,0.359281749,-0.657237887,150.7724152,85.10171509,178.7247162,1.41677E+12
1.325789213,-10.83795261,-1.584362984,-1.28028059,0.359281749,-0.657237887,150.7724152,85.10171509,178.7247162,1.41677E+12
0.812232912,-9.402029991,-0.897227108,-1.388709068,-0.276628971,-0.566829801,140.3445282,84.55561829,189.4047089,1.41677E+12
0.116118781,-9.041702271,-0.675763428,-1.367023468,-0.567706287,-0.578130841,139.8418579,84.46947479,189.9321747,1.41677E+12
-0.913387954,-8.090007782,-1.094748735,-1.283640265,-1.025244355,-0.665179133,147.8903809,84.28148651,181.9292297,1.41677E+12
-0.997783542,-7.896675587,-1.039682031,-1.280891418,-1.168186784,-0.685032248,153.7954102,84.16524506,176.083786,1.41677E+12
-0.907402456,-7.942764282,-1.198896527,-1.256762266,-1.233243942,-0.664873719,156.9338837,83.76243591,172.4319153,1.41677E+12
-0.925358951,-8.196549416,-1.647210717,-1.202700615,-1.254929662,-0.624862015,161.1118774,83.33149719,168.2770844,1.41677E+12
-1.195305228,-8.50121212,-1.506551385,-1.166354179,-1.21736145,-0.586988389,164.1108551,82.78533173,164.8032837,1.41677E+12
-1.261145711,-8.464101791,-1.437119603,-1.138254404,-1.146501064,-0.549420178,166.0191956,82.28125763,161.6816864,1.41677E+12
