Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orient_x,Orient_y,Orient_z,Time
1.9321208,-10.38066006,-4.073734283,0.246577099,-0.409186751,-0.043623745,120.0869827,72.09336853,193.3012543,1.41677E+12
1.659780383,-10.04726696,-4.331709385,0.229167417,-0.385363013,-0.11662215,119.7090912,72.13358307,193.6948853,1.41677E+12
1.723825216,-9.691728592,-4.5394063,0.244439051,-0.31022656,-0.166102231,119.0633926,72.13822937,194.1807861,1.41677E+12
1.849520802,-9.275735855,-4.768651009,0.246882513,-0.212793559,-0.203059584,118.4085693,72.13163757,194.8538361,1.41677E+12
1.629852772,-8.677185059,-5.081693172,0.228862002,-0.119942062,-0.248874456,117.7598801,72.07262421,195.5149231,1.41677E+12
0.984615445,-7.933187485,-5.564723492,0.237108693,-0.045721926,-0.293773055,116.8620224,72.00260925,196.2703857,1.41677E+12
-0.800261915,-8.303091049,-5.582081318,0.288726807,-0.015789531,-0.296827376,116.5282288,71.9750061,196.6110077,1.41677E+12
-2.664746523,-10.92234802,-4.590881824,0.374858797,-0.06924025,-0.252539665,116.5681076,72.16304779,196.5934143,1.41677E+12
-3.662529945,-15.26183891,-3.776853085,0.383410871,-0.210044682,-0.166102231,117.2240219,72.56687164,195.7705994,1.41677E+12
-3.547608376,-18.41021347,-2.261922121,0.257267237,-0.331301421,-0.019800007,117.096283,72.72010803,195.9222412,1.41677E+12
-4.076128483,-19.60851097,-1.48679924,0.172356948,-0.397580296,0.159183517,116.9730301,72.83770752,195.6836243,1.41677E+12
-4.228160381,-19.58995628,-1.716642618,0.175716713,-0.434843063,0.306402028,117.4288635,73.00138092,195.0908813,1.41677E+12
-2.438494444,-16.59840202,-1.283292055,0.154641882,-0.308699399,0.402307868,150.9857788,74.49597168,161.8091431,1.41677E+12
-0.544680893,-11.36886692,0.416591108,0.126542076,-0.088177063,0.375735223,152.3408966,75.91116333,160.6459198,1.41677E+12
0.921169102,-8.413225174,1.909375906,0.140591964,0.123182312,0.24439922,151.1726532,77.80891418,161.5343018,1.41677E+12
0.921169102,-8.413225174,1.909375906,0.140591964,0.123182312,0.24439922,151.1726532,77.80891418,161.5343018,1.41677E+12
1.060032845,-6.105214119,1.41138196,0.47473526,0.638447165,0.045868009,146.1440887,81.10103607,166.8143311,1.41677E+12
1.060032845,-6.105214119,1.41138196,0.47473526,0.638447165,0.045868009,146.1440887,81.10103607,166.8143311,1.41677E+12
-1.325190663,-5.099050999,0.415992558,0.643028617,1.252366781,-0.092492968,144.575592,81.88179779,168.3734741,1.41677E+12
-1.325190663,-5.099050999,0.415992558,0.643028617,1.252366781,-0.092492968,144.575592,81.88179779,168.3734741,1.41677E+12
-1.194108129,-6.272210121,1.327584863,0.580414951,0.850111961,0.129861981,170.7359161,83.47772217,142.5579834,1.41677E+12
-1.194108129,-6.272210121,1.327584863,0.580414951,0.850111961,0.129861981,170.7359161,83.47772217,142.5579834,1.41677E+12
-0.608127236,-9.546878815,2.286462545,0.4283095,0.209008873,0.485690981,199.3343811,85.22406006,114.6331787,1.41677E+12
-0.608127236,-9.546878815,2.286462545,0.4283095,0.209008873,0.485690981,199.3343811,85.22406006,114.6331787,1.41677E+12
-0.608127236,-9.546878815,2.286462545,0.4283095,0.209008873,0.485690981,199.3343811,85.22406006,114.6331787,1.41677E+12
-0.608127236,-9.546878815,2.286462545,0.4283095,0.209008873,0.485690981,199.3343811,85.22406006,114.6331787,1.41677E+12
-0.608127236,-9.546878815,2.286462545,0.4283095,0.209008873,0.485690981,199.3343811,85.22406006,114.6331787,1.41677E+12
-0.345363587,-12.48157215,-0.118512981,0.659521997,-0.192329586,0.732786,232.5269165,85.33595276,81.64070129,1.41677E+12
-0.300472319,-11.36707115,-0.489015698,0.800326407,-0.190802425,0.601755381,231.4497375,85.65615845,82.72388458,1.41677E+12
-0.677559078,-9.698312759,-0.947505295,0.815598071,0.318048328,0.346108288,219.0903015,85.95136261,95.43334198,1.41677E+12
-0.677559078,-9.698312759,-0.947505295,0.815598071,0.318048328,0.346108288,219.0903015,85.95136261,95.43334198,1.41677E+12
0.875679255,-8.941744804,-0.718859076,0.657383978,1.192501903,0.383371055,199.3256226,87.01469421,115.0187454,1.41677E+12
0.864905357,-8.84896946,-0.526724398,0.616761386,1.213271379,0.375124395,187.2724762,87.54290009,126.9866333,1.41677E+12
0.864905357,-8.84896946,-0.526724398,0.616761386,1.213271379,0.375124395,187.2724762,87.54290009,126.9866333,1.41677E+12
0.734421372,-9.475052834,-0.317830265,0.608209312,0.976255655,0.240428597,158.9980469,88.16495514,156.1279144,1.41677E+1
