Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orient_x,Orient_y,Orient_z,Time
0.376488209,-10.43273354,-0.651821434,0.304303885,0.288421363,0.478360593,76.05838776,87.26791382,247.6217346,1.41677E+12
0.802656114,-10.41956615,-0.448912829,0.258183539,0.310412496,0.454842299,77.4882431,87.01338196,246.1118469,1.41677E+12
0.802656114,-10.41956615,-0.448912829,0.258183539,0.310412496,0.454842299,77.4882431,87.01338196,246.1118469,1.41677E+12
0.900818408,-10.75176144,-0.638054729,0.212368622,0.325989574,0.424604475,79.44380188,86.76445007,244.074646,1.41677E+12
1.571793437,-10.63923359,-0.610521436,0.187628582,0.342482954,0.38673082,78.63780212,86.13385773,245.1253815,1.41677E+12
1.571793437,-10.63923359,-0.610521436,0.187628582,0.342482954,0.38673082,78.63780212,86.13385773,245.1253815,1.41677E+12
1.716642618,-10.82119274,-1.124077678,0.151587531,0.386159807,0.244093776,81.0943222,84.2511673,242.4195557,1.41677E+12
1.543063045,-10.58895588,-1.443703651,0.115241066,0.416397631,0.224546105,84.09825134,83.70882416,239.5852814,1.41677E+12
1.341950059,-10.7625351,-1.126471877,0.068204433,0.429836661,0.210801631,85.38464355,83.42046356,238.1935883,1.41677E+12
1.63523972,-10.87147141,-0.316034615,-0.030755728,0.423728019,0.197668031,82.99942017,83.21742249,240.5391693,1.41677E+12
1.667561531,-11.37904167,0.401028782,-0.175225362,0.436861634,0.185450718,78.87755585,83.21080017,245.2207184,1.41677E+12
1.007958889,-12.55279922,-0.582988143,-0.283043087,0.486341715,0.116117515,79.63220215,83.32891083,244.4920502,1.41677E+12
1.840542555,-13.13578796,0.165199921,-0.334355772,0.501002431,0.002496585,75.73724365,83.19213104,248.3395386,1.41677E+12
1.323993564,-13.56913853,1.391031146,-0.458361387,0.369055569,-0.150219738,68.77124786,83.49964905,255.9950562,1.41677E+12
0.93014735,-12.50671101,1.482609391,-0.593668044,0.116462797,-0.325843483,62.50416183,83.71203613,262.446106,1.41677E+12
0.275333196,-12.08054352,1.208473325,-0.680716395,-0.118414901,-0.498107493,56.9526329,84.2044754,268.2391968,1.41677E+12
-1.776497602,-11.91294956,0.398634583,-0.790672123,-0.354514301,-0.668844342,57.99161911,85.41255188,267.4820251,1.41677E+12
-4.258686066,-11.88960552,-0.317830265,-0.952551425,-0.524334848,-0.813924849,63.82249832,88.05006409,262.3170471,1.41677E+12
-5.923853397,-11.41196251,-0.341772288,-1.101907969,-0.630930841,-0.903416634,200.663681,88.84376526,126.671402,1.41677E+12
-5.856217384,-10.85231781,-0.062847793,-1.242712379,-0.810830653,-0.884785175,228.6316071,86.12915039,99.6258316,1.41677E+12
-5.828085423,-11.19349194,1.130063176,-1.425361037,-1.036239862,-0.7989586,236.8138885,83.75681305,92.33828735,1.41677E+12
-5.960963726,-11.05103683,1.959055543,-1.636415005,-1.118401289,-0.749783993,244.6936646,81.36785126,85.45593262,1.41677E+12
-5.753266811,-10.06522369,2.726995707,-1.811427832,-0.97545886,-0.718935251,250.1378937,79.28521729,80.79013062,1.41677E+12
-5.582081318,-9.288305283,2.136825085,-1.867932916,-0.57167691,-0.674952984,253.6163025,77.20972443,78.14654541,1.41677E+12
-5.15950489,-9.136872292,1.414973259,-1.879233956,-0.12208008,-0.661513925,253.9446716,75.74773407,78.57488251,1.41677E+12
-4.468178749,-9.43614769,0.644638836,-1.772943377,0.042242665,-0.668233454,253.9402161,74.62960815,78.61673737,1.41677E+12
-3.630208254,-9.940725327,-0.489614248,-1.647410512,0.265819341,-0.69786042,250.8050842,74.39894104,81.51615143,1.41677E+12
-2.613271236,-10.51054573,-1.350329757,-1.535011411,0.502224207,-0.708855987,247.1725464,74.63456726,84.72920227,1.41677E+12
-1.280897856,-10.89661026,-1.07559514,-1.478506327,0.839116395,-0.660597622,243.4838867,75.60974121,88.04363251,1.41677E+12
0.192134693,-11.40418148,-0.502782345,-1.511493087,1.140272975,-0.550641894,241.9734039,77.11565399,89.34619141,1.41677E+12
1.138442874,-11.37425327,-0.773327172,-1.523404956,1.202886581,-0.433355749,237.9383545,79.02540588,92.70022583,1.41677E+12
1.517325282,-10.98818874,-0.63206923,-1.463234663,1.066969037,-0.356081307,236.4154968,80.81555939,94.05635071,1.41677E+12
2.147000313,-10.7332058,-0.080205753,-1.381989598,0.891039908,-0.334395617,233.526825,82.86356354,96.28781128,1.41677E+12
2.652176857,-10.81580639,0.093373865,-1.331287742,0.644250393,-0.378988743,233.4217224,84.97769165,96.48033905,1.41677E+12
1.328183413,-11.19169617,-1.095945835,-1.284251213,0.360808909,-0.518571496,219.3967896,86.18869781,110.5894699,1.41677E+12
