Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orient_x,Orient_y,Orient_z,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
1.7244237661361694,3.4338839054107666,8.899846076965332,0.4944954216480255,-0.38667771220207214,-0.5928447246551514,117.83934020996094,339.36517333984375,351.6259460449219,30
1.7244237661361694,3.4338839054107666,8.899846076965332,0.4944954216480255,-0.38667771220207214,-0.5928447246551514,117.83934020996094,339.36517333984375,351.6259460449219,40
1.7244237661361694,3.4338839054107666,8.899846076965332,0.4944954216480255,-0.38667771220207214,-0.5928447246551514,117.83934020996094,339.36517333984375,351.6259460449219,50
1.7244237661361694,3.4338839054107666,8.899846076965332,0.4944954216480255,-0.38667771220207214,-0.5928447246551514,117.83934020996094,339.36517333984375,351.6259460449219,60
1.7244237661361694,3.4338839054107666,8.899846076965332,0.4944954216480255,-0.38667771220207214,-0.5928447246551514,117.83934020996094,339.36517333984375,351.6259460449219,70
1.7244237661361694,3.4338839054107666,8.899846076965332,0.4944954216480255,-0.38667771220207214,-0.5928447246551514,117.83934020996094,339.36517333984375,351.6259460449219,80
1.7244237661361694,3.4338839054107666,8.899846076965332,0.4944954216480255,-0.38667771220207214,-0.5928447246551514,117.83934020996094,339.36517333984375,351.6259460449219,90
1.7244237661361694,3.4338839054107666,8.899846076965332,0.4944954216480255,-0.38667771220207214,-0.5928447246551514,117.83934020996094,339.36517333984375,351.6259460449219,100
1.7244237661361694,3.4338839054107666,8.899846076965332,0.4944954216480255,-0.38667771220207214,-0.5928447246551514,117.83934020996094,339.36517333984375,351.6259460449219,110
2.4007856845855713,2.1721394062042236,11.202469825744629,-0.08857546001672745,-0.36224308609962463,-1.99447500705719,129.42227172851563,347.26812744140625,347.25286865234375,120
2.4007856845855713,2.1721394062042236,11.202469825744629,-0.08857546001672745,-0.36224308609962463,-1.99447500705719,129.42227172851563,347.26812744140625,347.25286865234375,130
2.4007856845855713,2.1721394062042236,11.202469825744629,-0.08857546001672745,-0.36224308609962463,-1.99447500705719,129.42227172851563,347.26812744140625,347.25286865234375,140
2.4007856845855713,2.1721394062042236,11.202469825744629,-0.08857546001672745,-0.36224308609962463,-1.99447500705719,129.42227172851563,347.26812744140625,347.25286865234375,150
3.181295394897461,1.6843209266662598,9.5408935546875,0.0039706239476799965,-0.3029891550540924,-1.188132882118225,131.58180236816406,348.199951171875,345.8845520019531,160
2.6001031398773193,1.4550760984420776,8.713098526000977,0.24037547409534454,-0.4150829315185547,-1.3732250928878784,133.260986328125,348.4739990234375,345.628662109375,170
1.678335428237915,1.5867571830749512,8.160636901855469,0.2984076738357544,-0.6212499737739563,-1.5323554277420044,133.6749267578125,348.5428466796875,345.8881530761719,180
0.6637924313545227,1.9003976583480835,8.155848503112793,0.22876903414726257,-0.7330383062362671,-1.5891659259796143,134.1060333251953,348.3779296875,346.7685852050781,190
0.12629413604736328,2.2020668983459473,8.540117263793945,0.06994406878948212,-0.8026769161224365,-1.5027284622192383,135.06944274902344,348.0739440917969,347.9732971191406,200
-0.06404489278793335,2.255337953567505,8.884882926940918,-0.10567969083786011,-0.8860600590705872,-1.2983940839767456,135.05043029785156,347.810791015625,349.2322692871094,210
0.41958385705947876,1.942894697189331,8.956708908081055,-0.26083946228027344,-0.9294314980506897,-1.0418306589126587,135.07656860351563,347.7961730957031,350.0601501464844,220
0.973242998123169,1.5939397811889648,9.466673851013184,-0.4086688458919525,-0.8252789378166199,-0.7837401032447815,135.15789794921875,348.08221435546875,350.4996643066406,230
1.6717513799667358,1.4730325937271118,9.789292335510254,-0.5815436840057373,-0.5949827432632446,-0.5717698931694031,135.21868896484375,348.4659118652344,350.4784240722656,240
2.2475569248199463,1.6136919260025024,10.013150215148926,-0.7067710757255554,-0.28038713335990906,-0.4156937897205353,135.84165954589844,348.7565612792969,350.123779296875,250
2.407968282699585,1.4664485454559326,10.310030937194824,-0.6914994716644287,0.025045474991202354,-0.3271183371543884,136.43394470214844,349.13751220703125,349.747802734375,260
1.8387469053268433,1.2892776727676392,10.412981986999512,-0.5797111392021179,0.14294247329235077,-0.289244681596756,137.0177459716797,349.57586669921875,349.7747497558594,270
1.4221558570861816,1.4688427448272705,9.68155288696289,-0.3897320330142975,0.10842858254909515,-0.2370157092809677,137.4728546142578,349.77117919921875,349.9695739746094,280
1.3682862520217896,1.7549498081207275,8.676587104797363,-0.2174680233001709,0.05742133408784866,-0.1414152979850769,137.1379852294922,349.6699523925781,350.07025146484375,290
1.6430208683013916,1.5101426839828491,8.620922088623047,-0.14508049190044403,0.03878994286060333,-0.0507018156349659,137.14002990722656,349.7233581542969,349.98876953125,300
1.944091796875,1.400607943534851,8.511985778808594,-0.13866640627384186,-0.04764748737215996,-0.0024434609804302454,137.14781188964844,349.8321838378906,349.7184143066406,310
2.161964178085327,1.5029600858688354,8.562862396240234,-0.1667662113904953,-0.17379115521907806,0.039706241339445114,137.14535522460938,349.8791809082031,349.3443908691406,320
2.169146776199341,1.5759832859039307,8.728062629699707,-0.21991148591041565,-0.2177734673023224,0.09193521738052368,137.14085388183594,349.8955383300781,349.020263671875,330
2.2254104614257813,1.4640543460845947,8.87291145324707,-0.2678644061088562,-0.21502456068992615,0.12980885803699493,137.60714721679688,349.9950866699219,348.7106018066406,340
2.2679076194763184,1.3563152551651,8.76577091217041,-0.2736676335334778,-0.23671028017997742,0.13988813757896423,137.62452697753906,350.1402587890625,348.3922119140625,350
360
2.387617588043213,1.2084733247756958,8.681973457336426,-0.19425514340400696,-0.30024027824401855,0.1563815027475357,138.41107177734375,350.50665283203125,347.7081298828125,370
2.404376983642578,1.139639973640442,8.81784439086914,-0.15332718193531036,-0.3790418803691864,0.16737708449363708,138.4467315673828,350.74359130859375,347.41119384765625,380
2.4426841735839844,1.013944387435913,8.97885513305664,-0.12858712673187256,-0.49693888425827026,0.18814650177955627,138.4938201904297,351.05035400390625,347.1430969238281,390
2.4426841735839844,1.013944387435913,8.97885513305664,-0.12858712673187256,-0.49693888425827026,0.18814650177955627,138.4938201904297,351.05035400390625,347.1430969238281,400
2.516904592514038,0.7948749661445618,9.370306968688965,-0.11514809727668762,-0.6285803318023682,0.21899518370628357,138.56175231933594,351.49664306640625,346.9129943847656,410
2.762908697128296,0.889445960521698,9.140463829040527,-0.0910189226269722,-0.788016140460968,0.30482175946235657,138.6776885986328,352.2139892578125,346.2867431640625,420
2.779668092727661,0.9097966551780701,8.863933563232422,-0.0806342139840126,-0.7754934430122375,0.33597588539123535,138.71932983398438,352.4312744140625,345.9166259765625,430
2.9502551555633545,0.8104372620582581,8.939949035644531,-0.08857546001672745,-0.7583891749382019,0.39767327904701233,138.77191162109375,352.6966552734375,345.49322509765625,440
3.290231704711914,0.7757213711738586,9.315838813781738,-0.11453723162412643,-0.759916365146637,0.45295658707618713,138.83554077148438,352.99029541015625,344.9707946777344,450
3.296217203140259,0.767341673374176,9.396044731140137,-0.16401731967926025,-0.817948579788208,0.5100724697113037,138.8251495361328,353.2629699707031,344.5155334472656,460
3.228580951690674,0.6661866307258606,9.366117477416992,-0.1963931769132614,-0.8683449625968933,0.5632177591323853,138.88406372070313,353.5633850097656,344.1451721191406,470
3.2752678394317627,0.28311434388160706,9.212289810180664,-0.1918116807937622,-0.835969090461731,0.6117815375328064,138.9720458984375,354.0518798828125,343.7620849609375,480
2.8826189041137695,-0.3082534670829773,9.402029991149902,-0.16371189057826996,-0.7987062931060791,0.6478226184844971,138.28768920898438,354.8468017578125,343.67864990234375,490
2.406172752380371,-0.6476315855979919,9.012971878051758,-0.13897185027599335,-0.8045095205307007,0.6927211880683899,138.3914337158203,355.7388916015625,343.8135986328125,500
2.2840683460235596,-0.45848962664604187,9.012373924255371,-0.08888089656829834,-0.8032878041267395,0.8539896011352539,138.45999145507813,356.43145751953125,344.00634765625,510
2.807201385498047,-0.2992752194404602,9.197924613952637,0.010995574295520782,-0.8851437568664551,1.1545352935791016,137.58160400390625,356.9723815917969,343.9071960449219,520
3.3877954483032227,-0.5752069354057312,8.863933563232422,0.15363261103630066,-1.1001683473587036,1.4850133657455444,137.67999267578125,357.6204528808594,343.4252624511719,530
3.9833531379699707,-0.7781155705451965,8.383895874023438,0.31520646810531616,-1.2776246070861816,1.730581283569336,136.76124572753906,358.3221435546875,342.5611267089844,540
4.43705415725708,-0.812831461429596,8.288725852966309,0.44837507605552673,-1.3148874044418335,1.8542814254760742,135.62144470214844,358.97991943359375,341.49908447265625,550
4.398148536682129,-0.7793126702308655,8.4108304977417,0.5177083015441895,-1.3081679344177246,1.8527542352676392,133.9549560546875,359.55474853515625,340.58660888671875,560
3.3255462646484375,-1.467047095298767,8.628104209899902,0.5488623976707458,-1.31916344165802,1.7760907411575317,132.65325927734375,0.49148938059806824,340.4230651855469,570
2.141613483428955,-2.7748796939849854,8.946533203125,0.5916230082511902,-1.2870930433273315,1.786780834197998,130.28573608398438,2.1364188194274902,341.021240234375,580
2.141613483428955,-2.7748796939849854,8.946533203125,0.5916230082511902,-1.2870930433273315,1.786780834197998,130.28573608398438,2.1364188194274902,341.021240234375,590
1.6765397787094116,-3.6128504276275635,9.182960510253906,0.6747006773948669,-1.2052371501922607,2.1175644397735596,127.69879913330078,4.12834358215332,341.8778381347656,600
2.6390087604522705,-2.917334794998169,7.818265438079834,1.1496484279632568,-1.1539244651794434,3.391523838043213,121.80863952636719,7.168577194213867,342.3416442871094,610
2.6390087604522705,-2.917334794998169,7.818265438079834,1.1496484279632568,-1.1539244651794434,3.391523838043213,121.80863952636719,7.168577194213867,342.3416442871094,620
3.910329818725586,-2.999934673309326,8.814253807067871,1.3643674850463867,-1.217454433441162,3.780034065246582,118.42987823486328,9.511979103088379,341.0234069824219,630
3.405751943588257,-4.271255970001221,8.511985778808594,1.4535537958145142,-1.3900238275527954,3.9654316902160645,115.46650695800781,11.186431884765625,340.7373046875,640
3.755903959274292,-4.659116744995117,8.262989044189453,1.5729780197143555,-2.0247128009796143,4.397618770599365,109.42729949951172,351.12432861328125,342.2493896484375,650
5.327697277069092,-3.776254653930664,8.218695640563965,1.5729780197143555,-2.0247128009796143,4.397618770599365,109.1016616821289,351.02081298828125,340.2509765625,660
6.798934459686279,-2.298433542251587,7.1885905265808105,1.996002197265625,-1.7412713766098022,5.275432109832764,105.15205383300781,350.9811706542969,338.77337646484375,670
7.965508937835693,-0.9403226971626282,5.3342814445495605,1.996002197265625,-1.7412713766098022,5.275432109832764,102.09916687011719,350.9811706542969,338.77337646484375,680
9.00160026550293,0.12270283699035645,4.613626480102539,2.347555160522461,-1.785253643989563,5.313000679016113,94.25594329833984,350.89031982421875,336.003173828125,690
9.00160026550293,0.12270283699035645,4.613626480102539,2.347555160522461,-1.785253643989563,5.313000679016113,94.25594329833984,350.89031982421875,336.003173828125,700
9.799467086791992,-0.08738835901021957,6.242282390594482,2.30051851272583,-1.8664987087249756,4.895168781280518,88.13483428955078,350.8839416503906,332.79632568359375,710
720
9.516353607177734,-0.943913996219635,7.556699275970459,1.9453003406524658,-1.8878790140151978,4.605007648468018,84.43183898925781,351.12255859375,331.1899108886719,730
9.21288776397705,-1.5640122890472412,9.008183479309082,1.540907621383667,-1.7663168907165527,4.3789873123168945,82.15480041503906,351.5215148925781,329.8973693847656,740
8.898649215698242,-2.1308395862579346,9.457097053527832,1.2721269130706787,-1.598023533821106,4.222911357879639,78.9051513671875,352.15704345703125,328.5096740722656,750
8.959102630615234,-2.228403329849243,8.478466987609863,1.2293663024902344,-1.4608842134475708,4.112650394439697,76.86124420166016,352.7501525878906,327.4070129394531,760
9.593565940856934,-1.6861165761947632,7.010821342468262,1.4019356966018677,-1.2693779468536377,4.019493103027344,74.4085922241211,353.3622741699219,326.27862548828125,770
10.102932929992676,-0.871489405632019,5.884349346160889,1.7363845109939575,-1.0366383790969849,3.869220495223999,72.22135162353516,353.7362365722656,325.440673828125,780
10.45966911315918,-0.5512649416923523,5.1798553466796875,2.088853597640991,-0.9896016716957092,3.703981399536133,69.14183807373047,354.0098571777344,324.3747253417969,790
10.914566993713379,-0.7374141216278076,4.948216438293457,2.3014347553253174,-1.2803735733032227,3.6172385215759277,66.46393585205078,354.1638488769531,323.26068115234375,800
10.914566993713379,-0.7374141216278076,4.948216438293457,2.3014347553253174,-1.2803735733032227,3.6172385215759277,66.46393585205078,354.1638488769531,323.26068115234375,810
11.507730484008789,-0.8601169586181641,5.4426188468933105,2.3099868297576904,-2.0958786010742188,3.3823609352111816,61.32804870605469,354.4635314941406,320.62957763671875,820
11.507730484008789,-0.8601169586181641,5.4426188468933105,2.3099868297576904,-2.0958786010742188,3.3823609352111816,61.32804870605469,354.4635314941406,320.62957763671875,830
12.965200424194336,-0.8140285611152649,5.804741859436035,2.0592267513275146,-2.281276226043701,3.330131769180298,56.68840789794922,355.0074768066406,317.8072814941406,840
