Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Orient_x,Orient_y,Orient_z,Time
-3.60506916,-18.47246361,-1.789067268,0.125625774,-0.120858349,0.438043505,134.2615204,66.59207153,178.8710938,1.41677E+12
-2.498349428,-14.23951435,0.034715924,0.041937232,-0.127272427,0.446901053,151.2723541,73.44888306,163.0349731,1.41677E+12
-0.643441677,-8.377910614,0.940921247,0.01628089,-0.050608851,0.398948133,152.7274017,74.83529663,161.7413177,1.41677E+12
0.457292527,-6.836642742,1.253963113,0.0987477,0.205038249,0.369626582,152.8822174,76.36426544,161.7240906,1.41677E+12
0.590170741,-5.863998413,1.914762855,0.296668053,0.362641484,0.326255143,152.962738,78.15466309,161.7815552,1.41677E+12
0.04249708,-5.20020628,2.617460966,0.433196425,0.594464839,0.271582723,153.5429382,78.39031219,161.2216797,1.41677E+12
0.013766659,-4.72555542,2.26730895,0.527575076,0.67845881,0.204998404,153.9792633,78.6888504,160.7655029,1.41677E+12
0.873285055,-5.926247597,2.82455945,0.644250333,0.652191639,0.20774731,161.8317566,84.27104187,153.2002106,1.41677E+12
1.320402265,-5.60781908,2.00753808,0.762147367,0.586523592,0.271582723,158.2949677,85.91629791,156.7658691,1.41677E+12
-0.176572382,-7.153275967,1.617881775,0.816514373,0.374553353,0.381233037,175.1106567,87.30121613,139.9671783,1.41677E+12
0.48482585,-8.964489937,2.024297476,0.783527613,0.122876883,0.416052341,198.7642212,88.59166718,116.3143234,1.41677E+12
-0.325611442,-11.2982378,2.78864646,0.727022588,-0.063742451,0.452398837,267.402771,88.16762543,47.6566391,1.41677E+12
-0.845153213,-12.64258194,2.025494576,0.687316358,-0.3282471,0.544944882,278.0792236,87.08328247,36.95682907,1.41677E+12
-0.573411286,-12.61504841,1.720233917,0.745959401,-0.458361387,0.612140059,283.4266663,86.32848358,31.61817169,1.41677E+12
-1.401206493,-12.66532707,0.319027364,0.885542095,-0.556405246,0.605115175,275.7349854,86.04660797,39.32217407,1.41677E+12
-1.326986313,-11.50713158,-0.135870948,0.993359864,-0.674607694,0.469808489,268.4133606,85.95082855,46.27866745,1.41677E+12
-1.63823247,-10.66736603,-0.807444513,0.997330487,-0.505398035,0.326866031,255.8035583,85.94933319,58.95907974,1.41677E+12
-2.04823947,-10.09694672,-1.444302201,0.918223441,-0.055801205,0.217215717,239.1911011,85.63479614,75.60922241,1.41677E+12
-1.949478745,-9.658807755,-1.133055925,0.818346918,0.568197608,0.167124763,228.5369263,85.09323883,86.29390717,1.41677E+12
-0.982221246,-9.057863235,-0.797867715,0.738323569,1.025124788,0.198584318,222.7200623,84.96697235,92.15516663,1.41677E+12
-0.246004224,-8.763975143,-0.526125848,0.698617339,1.071550608,0.260587156,219.3314667,85.21181488,95.52392578,1.41677E+12
0.645237386,-9.029132843,0.039504327,0.679375112,0.977171957,0.292962998,219.6542206,85.99816132,95.19819641,1.41677E+12
1.238400817,-9.229048729,0.824203908,0.644861221,0.888291061,0.27066642,228.377594,87.10328674,86.4291153,1.41677E+12
1.271321058,-9.549872398,0.642843127,0.639363408,0.871186793,0.194919139,243.9150085,88.05709839,71.29489899,1.41677E+12
1.289876223,-9.693524361,0.777517021,0.675709903,0.920666873,0.113063186,276.2264404,88.6446228,39.34122467,1.41677E+12
1.069011092,-9.712677956,0.258573771,0.723051965,0.917001724,0.026014894,311.0630188,88.78388977,4.493318558,1.41677E+12
0.896628559,-9.558850288,-0.44711718,0.784443915,0.851028264,-0.052481294,346.3276672,89.05002594,329.6452026,1.41677E+12
0.741005421,-9.532513618,-1.291671872,0.807656825,0.81101656,-0.086384311,40.76451111,89.08272552,275.9030151,1.41677E+12
0.609922886,-9.620500565,-1.914762855,0.75939846,0.816208959,-0.08668974,87.66600037,88.42169952,229.4708405,1.41677E+12
0.676361978,-9.730035782,-2.129642487,0.721830249,0.871797681,-0.055841058,103.6776657,87.35232544,213.6779938,1.41677E+12
0.85413146,-9.849146843,-2.135029316,0.635392785,0.885542154,-0.028046682,108.21241,86.30779266,209.7316895,1.41677E+12
1.18872118,-9.856329918,-1.845929503,0.543457568,0.85377717,0.038537629,107.0682144,85.43842316,210.7150574,1.41677E+12
1.394622445,-9.948506355,-1.643619418,0.470153749,0.733131289,0.099624157,105.6098862,84.63813019,212.377594,1.41677E+12
1.380855799,-9.994594574,-1.422155857,0.422811687,0.572168231,0.151242271,103.0577774,84.13581848,214.8592224,1.41677E+12
1.283890605,-9.979032516,-1.318008065,0.402653158,0.418841094,0.204998404,101.935173,83.64051056,215.8342896,1.41677E+12
