0.0 , 0.0
6.123233995736766E-17 , 1.0
1.2246467991473532E-16 , 2.0
1.8369701987210297E-16 , 3.0
2.4492935982947064E-16 , 4.0
3.061616997868383E-16 , 5.0
3.67394039744206E-16 , 6.0
4.2862637970157366E-16 , 7.0
4.898587196589413E-16 , 8.0
5.51091059616309E-16 , 9.0
6.123233995736766E-16 , 10.0
6.735557395310443E-16 , 11.0
7.34788079488412E-16 , 12.0
7.960204194457796E-16 , 13.0
8.572527594031473E-16 , 14.0
9.18485099360515E-16 , 15.0
9.797174393178826E-16 , 16.0
1.0409497792752501E-15 , 17.0
1.1021821192326177E-15 , 18.0
1.1634144591899853E-15 , 19.0
1.2246467991473529E-15 , 20.0
1.2858791391047204E-15 , 21.0
1.347111479062088E-15 , 22.0
1.4083438190194556E-15 , 23.0
1.4695761589768232E-15 , 24.0
1.5308084989341907E-15 , 25.0
1.5920408388915583E-15 , 26.0
1.6532731788489259E-15 , 27.0
1.7145055188062935E-15 , 28.0
1.775737858763661E-15 , 29.0
1.8369701987210288E-15 , 30.0
